t,pn,pe,pd,vn,ve,vd
19.56,978.4999999999999,0.0,-1511.4520301832597,50.0,0.0,0.0
19.57,979.0,0.0,-1511.4466403162096,50.0,0.0,0.0
19.580000000000002,979.5000000000001,0.0,-1511.4412504491597,50.0,0.0,0.0
19.59,980.0,0.0,-1511.4358605821099,50.0,0.0,0.0
19.6,980.5000000000001,0.0,-1511.43047071506,50.0,0.0,0.0
19.61,981.0,0.0,-1511.4250808480099,50.0,0.0,0.0
19.62,981.5,0.0,-1511.41969098096,50.0,0.0,0.0
19.63,982.0,0.0,-1511.41430111391,50.0,0.0,0.0
19.64,982.5,0.0,-1511.40891124686,50.0,0.0,0.0
19.650000000000002,983.0000000000001,0.0,-1511.4035213798102,50.0,0.0,0.0
19.66,983.5,0.0,-1511.39813151276,50.0,0.0,0.0
19.67,984.0000000000001,0.0,-1511.3927416457102,50.0,0.0,0.0
19.68,984.5,0.0,-1511.38735177866,50.0,0.0,0.0
19.69,985.0000000000001,0.0,-1511.3819619116102,50.0,0.0,0.0
19.7,985.5,0.0,-1511.3765720445604,50.0,0.0,0.0
19.71,986.0,0.0,-1511.3711821775105,50.0,0.0,0.0
19.72,986.5,0.0,-1511.3657923104604,50.0,0.0,0.0
19.73,987.0,0.0,-1511.3604024434103,50.0,0.0,0.0
19.740000000000002,987.5000000000001,0.0,-1511.3550125763604,50.0,0.0,0.0
19.75,988.0,0.0,-1511.3496227093106,50.0,0.0,0.0
19.76,988.5000000000001,0.0,-1511.3442328422607,50.0,0.0,0.0
19.77,989.0,0.0,-1511.3388429752106,50.0,0.0,0.0
19.78,989.5,0.0,-1511.3334531081607,50.0,0.0,0.0
19.79,990.0,0.0,-1511.3280632411106,50.0,0.0,0.0
19.8,990.5,0.0,-1511.3226733740607,50.0,0.0,0.0
19.81,990.9999999999999,0.0,-1511.3172835070109,50.0,0.0,0.0
19.82,991.5,0.0,-1511.3118936399608,50.0,0.0,0.0
19.830000000000002,992.0000000000001,0.0,-1511.306503772911,50.0,0.0,0.0
19.84,992.5,0.0,-1511.3011139058608,50.0,0.0,0.0
19.85,993.0000000000001,0.0,-1511.295724038811,50.0,0.0,0.0
19.86,993.5,0.0,-1511.290334171761,50.0,0.0,0.0
19.87,994.0,0.0,-1511.2849443047112,50.0,0.0,0.0
19.88,994.5,0.0,-1511.279554437661,50.0,0.0,0.0
19.89,995.0,0.0,-1511.274164570611,50.0,0.0,0.0
19.900000000000002,995.5000000000001,0.0,-1511.2687747035611,50.0,0.0,0.0
19.91,996.0,0.0,-1511.2633848365112,50.0,0.0,0.0
19.92,996.5000000000001,0.0,-1511.2579949694614,50.0,0.0,0.0
19.93,997.0,0.0,-1511.2526051024113,50.0,0.0,0.0
19.94,997.5000000000001,0.0,-1511.2472152353614,50.0,0.0,0.0
19.95,998.0,0.0,-1511.2418253683113,50.0,0.0,0.0
19.96,998.5,0.0,-1511.2364355012614,50.0,0.0,0.0
19.97,999.0,0.0,-1511.2310456342116,50.0,0.0,0.0
19.98,999.5,0.0,-1511.2256557671615,50.0,0.0,0.0
19.990000000000002,1000.0000000000001,0.0,-1511.2202659001116,50.0,0.0,0.0
20.0,1000.5,0.0,-1511.2148760330615,50.0,0.0,0.0
20.01,1001.0000000000001,0.0,-1511.2094861660116,50.0,0.0,0.0
20.02,1001.5,0.0,-1511.2040962989618,50.0,0.0,0.0
20.03,1002.0,0.0,-1511.198706431912,50.0,0.0,0.0
20.04,1002.5,0.0,-1511.1933165648618,50.0,0.0,0.0
20.05,1003.0,0.0,-1511.1879266978117,50.0,0.0,0.0
20.06,1003.4999999999999,0.0,-1511.1825368307618,50.0,0.0,0.0
20.07,1004.0,0.0,-1511.177146963712,50.0,0.0,0.0
20.080000000000002,1004.5000000000001,0.0,-1511.171757096662,50.0,0.0,0.0
20.09,1005.0,0.0,-1511.166367229612,50.0,0.0,0.0
20.1,1005.5000000000001,0.0,-1511.160977362562,50.0,0.0,0.0
20.11,1006.0,0.0,-1511.155587495512,50.0,0.0,0.0
20.12,1006.5,0.0,-1511.1501976284621,50.0,0.0,0.0
20.13,1007.0,0.0,-1511.1448077614123,50.0,0.0,0.0
20.14,1007.5,0.0,-1511.1394178943622,50.0,0.0,0.0
20.150000000000002,1008.0000000000001,0.0,-1511.1340280273123,50.0,0.0,0.0
20.16,1008.5,0.0,-1511.1286381602622,50.0,0.0,0.0
20.17,1009.0000000000001,0.0,-1511.1232482932123,50.0,0.0,0.0
20.18,1009.5,0.0,-1511.1178584261625,50.0,0.0,0.0
20.19,1010.0000000000001,0.0,-1511.1124685591126,50.0,0.0,0.0
20.2,1010.5,0.0,-1511.1070786920625,50.0,0.0,0.0
20.21,1011.0,0.0,-1511.1016888250124,50.0,0.0,0.0
20.22,1011.5,0.0,-1511.0962989579625,50.0,0.0,0.0
20.23,1012.0,0.0,-1511.0909090909126,50.0,0.0,0.0
20.240000000000002,1012.5000000000001,0.0,-1511.0855192238628,50.0,0.0,0.0
20.25,1013.0,0.0,-1511.0801293568127,50.0,0.0,0.0
20.26,1013.5000000000001,0.0,-1511.0747394897628,50.0,0.0,0.0
20.27,1014.0,0.0,-1511.0693496227127,50.0,0.0,0.0
20.28,1014.5,0.0,-1511.0639597556628,50.0,0.0,0.0
20.29,1015.0,0.0,-1511.058569888613,50.0,0.0,0.0
20.3,1015.5,0.0,-1511.0531800215629,50.0,0.0,0.0
20.31,1015.9999999999999,0.0,-1511.047790154513,50.0,0.0,0.0
20.32,1016.5,0.0,-1511.042400287463,50.0,0.0,0.0
20.330000000000002,1017.0000000000001,0.0,-1511.037010420413,50.0,0.0,0.0
20.34,1017.5,0.0,-1511.0316205533632,50.0,0.0,0.0
20.35,1018.0000000000001,0.0,-1511.0262306863133,50.0,0.0,0.0
20.36,1018.5,0.0,-1511.0208408192632,50.0,0.0,0.0
20.37,1019.0,0.0,-1511.015450952213,50.0,0.0,0.0
20.38,1019.5,0.0,-1511.0100610851632,50.0,0.0,0.0
20.39,1020.0,0.0,-1511.0046712181133,50.0,0.0,0.0
20.400000000000002,1020.5000000000001,0.0,-1510.9992813510635,50.0,0.0,0.0
20.41,1021.0,0.0,-1510.9938914840134,50.0,0.0,0.0
20.42,1021.5000000000001,0.0,-1510.9885016169635,50.0,0.0,0.0
20.43,1022.0,0.0,-1510.9831117499134,50.0,0.0,0.0
20.44,1022.5000000000001,0.0,-1510.9777218828635,50.0,0.0,0.0
20.45,1023.0,0.0,-1510.9723320158137,50.0,0.0,0.0
20.46,1023.5,0.0,-1510.9669421487636,50.0,0.0,0.0
20.47,1024.0,0.0,-1510.9615522817137,50.0,0.0,0.0
20.48,1024.5,0.0,-1510.9561624146636,50.0,0.0,0.0
20.490000000000002,1025.0,0.0,-1510.9507725476137,50.0,0.0,0.0
20.5,1025.5,0.0,-1510.9453826805639,50.0,0.0,0.0
20.51,1026.0,0.0,-1510.939992813514,50.0,0.0,0.0
20.52,1026.5,0.0,-1510.9346029464639,50.0,0.0,0.0
20.53,1027.0,0.0,-1510.9292130794138,50.0,0.0,0.0
20.54,1027.5,0.0,-1510.923823212364,50.0,0.0,0.0
20.55,1028.0,0.0,-1510.918433345314,50.0,0.0,0.0
20.56,1028.5,0.0,-1510.9130434782642,50.0,0.0,0.0
20.57,1029.0,0.0,-1510.907653611214,50.0,0.0,0.0
20.580000000000002,1029.5,0.0,-1510.9022637441642,50.0,0.0,0.0
20.59,1030.0,0.0,-1510.896873877114,50.0,0.0,0.0
20.6,1030.5,0.0,-1510.8914840100642,50.0,0.0,0.0
20.61,1031.0,0.0,-1510.8860941430144,50.0,0.0,0.0
20.62,1031.5,0.0,-1510.8807042759643,50.0,0.0,0.0
20.63,1032.0,0.0,-1510.8753144089144,50.0,0.0,0.0
20.64,1032.5,0.0,-1510.8699245418643,50.0,0.0,0.0
20.650000000000002,1033.0,0.0,-1510.8645346748144,50.0,0.0,0.0
20.66,1033.5,0.0,-1510.8591448077646,50.0,0.0,0.0
20.67,1034.0,0.0,-1510.8537549407147,50.0,0.0,0.0
20.68,1034.5,0.0,-1510.8483650736646,50.0,0.0,0.0
20.69,1035.0,0.0,-1510.8429752066145,50.0,0.0,0.0
20.7,1035.5,0.0,-1510.8375853395646,50.0,0.0,0.0
20.71,1036.0,0.0,-1510.8321954725147,50.0,0.0,0.0
20.72,1036.5,0.0,-1510.8268056054649,50.0,0.0,0.0
20.73,1037.0,0.0,-1510.8214157384148,50.0,0.0,0.0
20.740000000000002,1037.5,0.0,-1510.816025871365,50.0,0.0,0.0
20.75,1038.0,0.0,-1510.8106360043148,50.0,0.0,0.0
20.76,1038.5,0.0,-1510.805246137265,50.0,0.0,0.0
20.77,1039.0,0.0,-1510.799856270215,50.0,0.0,0.0
20.78,1039.5,0.0,-1510.794466403165,50.0,0.0,0.0
20.79,1040.0,0.0,-1510.789076536115,50.0,0.0,0.0
20.8,1040.5,0.0,-1510.783686669065,50.0,0.0,0.0
20.81,1041.0,0.0,-1510.7782968020151,50.0,0.0,0.0
20.82,1041.5,0.0,-1510.7729069349652,50.0,0.0,0.0
20.830000000000002,1042.0,0.0,-1510.7675170679154,50.0,0.0,0.0
20.84,1042.5,0.0,-1510.7621272008653,50.0,0.0,0.0
20.85,1043.0,0.0,-1510.7567373338152,50.0,0.0,0.0
20.86,1043.5,0.0,-1510.7513474667653,50.0,0.0,0.0
20.87,1044.0,0.0,-1510.7459575997154,50.0,0.0,0.0
20.88,1044.5,0.0,-1510.7405677326656,50.0,0.0,0.0
20.89,1045.0,0.0,-1510.7351778656155,50.0,0.0,0.0
20.900000000000002,1045.5,0.0,-1510.7297879985656,50.0,0.0,0.0
20.91,1046.0,0.0,-1510.7243981315155,50.0,0.0,0.0
20.92,1046.5,0.0,-1510.7190082644656,50.0,0.0,0.0
20.93,1047.0,0.0,-1510.7136183974158,50.0,0.0,0.0
20.94,1047.5,0.0,-1510.7082285303657,50.0,0.0,0.0
20.95,1048.0,0.0,-1510.7028386633158,50.0,0.0,0.0
20.96,1048.5,0.0,-1510.6974487962657,50.0,0.0,0.0
20.97,1049.0,0.0,-1510.6920589292158,50.0,0.0,0.0
20.98,1049.5,0.0,-1510.686669062166,50.0,0.0,0.0
20.990000000000002,1050.0,0.0,-1510.681279195116,50.0,0.0,0.0
21.0,1050.5,0.0,-1510.675889328066,50.0,0.0,0.0
21.01,1051.0,0.0,-1510.6704994610159,50.0,0.0,0.0
21.02,1051.5,0.0,-1510.665109593966,50.0,0.0,0.0
21.03,1052.0,0.0,-1510.6597197269161,50.0,0.0,0.0
21.04,1052.5,0.0,-1510.6543298598663,50.0,0.0,0.0
21.05,1053.0,0.0,-1510.6489399928162,50.0,0.0,0.0
21.06,1053.5,0.0,-1510.6435501257663,50.0,0.0,0.0
21.07,1054.0,0.0,-1510.6381602587162,50.0,0.0,0.0
21.080000000000002,1054.5,0.0,-1510.6327703916663,50.0,0.0,0.0
21.09,1055.0,0.0,-1510.6273805246165,50.0,0.0,0.0
21.1,1055.5,0.0,-1510.6219906575664,50.0,0.0,0.0
21.11,1056.0,0.0,-1510.6166007905165,50.0,0.0,0.0
21.12,1056.5,0.0,-1510.6112109234664,50.0,0.0,0.0
21.13,1057.0,0.0,-1510.6058210564165,50.0,0.0,0.0
21.14,1057.5,0.0,-1510.6004311893666,50.0,0.0,0.0
21.150000000000002,1058.0,0.0,-1510.5950413223168,50.0,0.0,0.0
21.16,1058.5,0.0,-1510.5896514552667,50.0,0.0,0.0
21.17,1059.0,0.0,-1510.5842615882166,50.0,0.0,0.0
21.18,1059.5,0.0,-1510.5788717211667,50.0,0.0,0.0
21.19,1060.0,0.0,-1510.5734818541168,50.0,0.0,0.0
21.2,1060.5,0.0,-1510.568091987067,50.0,0.0,0.0
21.21,1061.0,0.0,-1510.5627021200169,50.0,0.0,0.0
21.22,1061.5,0.0,-1510.557312252967,50.0,0.0,0.0
21.23,1062.0,0.0,-1510.551922385917,50.0,0.0,0.0
21.240000000000002,1062.5,0.0,-1510.546532518867,50.0,0.0,0.0
21.25,1063.0,0.0,-1510.5411426518172,50.0,0.0,0.0
21.26,1063.5,0.0,-1510.535752784767,50.0,0.0,0.0
21.27,1064.0,0.0,-1510.5303629177172,50.0,0.0,0.0
21.28,1064.5,0.0,-1510.524973050667,50.0,0.0,0.0
21.29,1065.0,0.0,-1510.5195831836172,50.0,0.0,0.0
21.3,1065.5,0.0,-1510.5141933165673,50.0,0.0,0.0
21.31,1066.0,0.0,-1510.5088034495175,50.0,0.0,0.0
21.32,1066.5,0.0,-1510.5034135824674,50.0,0.0,0.0
21.330000000000002,1067.0,0.0,-1510.4980237154173,50.0,0.0,0.0
21.34,1067.5,0.0,-1510.4926338483674,50.0,0.0,0.0
21.35,1068.0,0.0,-1510.4872439813175,50.0,0.0,0.0
21.36,1068.5,0.0,-1510.4818541142677,50.0,0.0,0.0
21.37,1069.0,0.0,-1510.4764642472176,50.0,0.0,0.0
21.38,1069.5,0.0,-1510.4710743801677,50.0,0.0,0.0
21.39,1070.0,0.0,-1510.4656845131176,50.0,0.0,0.0
21.400000000000002,1070.5,0.0,-1510.4602946460677,50.0,0.0,0.0
21.41,1071.0,0.0,-1510.4549047790179,50.0,0.0,0.0
21.42,1071.5,0.0,-1510.4495149119678,50.0,0.0,0.0
21.43,1072.0,0.0,-1510.4441250449179,50.0,0.0,0.0
21.44,1072.5,0.0,-1510.4387351778678,50.0,0.0,0.0
21.45,1073.0,0.0,-1510.433345310818,50.0,0.0,0.0
21.46,1073.5,0.0,-1510.427955443768,50.0,0.0,0.0
21.47,1074.0,0.0,-1510.4225655767182,50.0,0.0,0.0
21.48,1074.5,0.0,-1510.417175709668,50.0,0.0,0.0
21.490000000000002,1075.0,0.0,-1510.411785842618,50.0,0.0,0.0
21.5,1075.5,0.0,-1510.406395975568,50.0,0.0,0.0
21.51,1076.0,0.0,-1510.4010061085182,50.0,0.0,0.0
21.52,1076.5,0.0,-1510.3956162414684,50.0,0.0,0.0
21.53,1077.0,0.0,-1510.3902263744183,50.0,0.0,0.0
21.54,1077.5,0.0,-1510.3848365073684,50.0,0.0,0.0
21.55,1078.0,0.0,-1510.3794466403183,50.0,0.0,0.0
21.56,1078.5,0.0,-1510.3740567732684,50.0,0.0,0.0
21.57,1079.0,0.0,-1510.3686669062186,50.0,0.0,0.0
21.580000000000002,1079.5,0.0,-1510.3632770391685,50.0,0.0,0.0
21.59,1080.0,0.0,-1510.3578871721186,50.0,0.0,0.0
21.6,1080.5,0.0,-1510.3524973050685,50.0,0.0,0.0
21.61,1081.0,0.0,-1510.3471074380186,50.0,0.0,0.0
21.62,1081.5,0.0,-1510.3417175709687,50.0,0.0,0.0
21.63,1082.0,0.0,-1510.3363277039189,50.0,0.0,0.0
21.64,1082.5,0.0,-1510.3309378368688,50.0,0.0,0.0
21.650000000000002,1083.0,0.0,-1510.3255479698187,50.0,0.0,0.0
21.66,1083.5,0.0,-1510.3201581027688,50.0,0.0,0.0
21.67,1084.0,0.0,-1510.314768235719,50.0,0.0,0.0
21.68,1084.5,0.0,-1510.309378368669,50.0,0.0,0.0
21.69,1085.0,0.0,-1510.303988501619,50.0,0.0,0.0
21.7,1085.5,0.0,-1510.298598634569,50.0,0.0,0.0
21.71,1086.0,0.0,-1510.293208767519,50.0,0.0,0.0
21.72,1086.5,0.0,-1510.2878189004691,50.0,0.0,0.0
21.73,1087.0,0.0,-1510.2824290334192,50.0,0.0,0.0
21.740000000000002,1087.5,0.0,-1510.2770391663691,50.0,0.0,0.0
21.75,1088.0,0.0,-1510.2716492993193,50.0,0.0,0.0
21.76,1088.5,0.0,-1510.2662594322692,50.0,0.0,0.0
21.77,1089.0,0.0,-1510.2608695652193,50.0,0.0,0.0
21.78,1089.5,0.0,-1510.2554796981694,50.0,0.0,0.0
21.79,1090.0,0.0,-1510.2500898311196,50.0,0.0,0.0
21.8,1090.5,0.0,-1510.2446999640695,50.0,0.0,0.0
21.81,1091.0,0.0,-1510.2393100970194,50.0,0.0,0.0
21.82,1091.5,0.0,-1510.2339202299695,50.0,0.0,0.0
21.830000000000002,1092.0,0.0,-1510.2285303629196,50.0,0.0,0.0
21.84,1092.5,0.0,-1510.2231404958698,50.0,0.0,0.0
21.85,1093.0,0.0,-1510.2177506288197,50.0,0.0,0.0
21.86,1093.5,0.0,-1510.2123607617698,50.0,0.0,0.0
21.87,1094.0,0.0,-1510.2069708947197,50.0,0.0,0.0
21.88,1094.5,0.0,-1510.2015810276698,50.0,0.0,0.0
21.89,1095.0,0.0,-1510.19619116062,50.0,0.0,0.0
21.900000000000002,1095.5,0.0,-1510.1908012935698,50.0,0.0,0.0
21.91,1096.0,0.0,-1510.18541142652,50.0,0.0,0.0
21.92,1096.5,0.0,-1510.1800215594699,50.0,0.0,0.0
21.93,1097.0,0.0,-1510.17463169242,50.0,0.0,0.0
21.94,1097.5,0.0,-1510.1692418253701,50.0,0.0,0.0
21.95,1098.0,0.0,-1510.1638519583203,50.0,0.0,0.0
21.96,1098.5,0.0,-1510.1584620912702,50.0,0.0,0.0
21.97,1099.0,0.0,-1510.15307222422,50.0,0.0,0.0
21.98,1099.5,0.0,-1510.1476823571702,50.0,0.0,0.0
21.990000000000002,1100.0,0.0,-1510.1422924901203,50.0,0.0,0.0
22.0,1100.5,0.0,-1510.1369026230705,50.0,0.0,0.0
22.01,1101.0,0.0,-1510.1355335968397,50.0,0.0,0.0
22.02,1101.5,0.0,-1510.1341645706088,50.0,0.0,0.0
22.03,1102.0,0.0,-1510.1327955443783,50.0,0.0,0.0
22.04,1102.5,0.0,-1510.1314265181475,50.0,0.0,0.0
22.05,1103.0,0.0,-1510.130057491917,50.0,0.0,0.0
22.06,1103.5,0.0,-1510.128688465686,50.0,0.0,0.0
22.07,1104.0,0.0,-1510.1273194394553,50.0,0.0,0.0
22.080000000000002,1104.5,0.0,-1510.1259504132247,50.0,0.0,0.0
22.09,1105.0,0.0,-1510.1245813869941,50.0,0.0,0.0
22.1,1105.5,0.0,-1510.1232123607633,50.0,0.0,0.0
22.11,1106.0,0.0,-1510.1218433345325,50.0,0.0,0.0
22.12,1106.5,0.0,-1510.120474308302,50.0,0.0,0.0
22.13,1107.0,0.0,-1510.1191052820711,50.0,0.0,0.0
22.14,1107.5,0.0,-1510.1177362558406,50.0,0.0,0.0
22.150000000000002,1108.0,0.0,-1510.1163672296098,50.0,0.0,0.0
22.16,1108.5,0.0,-1510.114998203379,50.0,0.0,0.0
22.17,1109.0,0.0,-1510.1136291771484,50.0,0.0,0.0
22.18,1109.5,0.0,-1510.1122601509178,50.0,0.0,0.0
22.19,1110.0,0.0,-1510.110891124687,50.0,0.0,0.0
22.2,1110.5,0.0,-1510.1095220984562,50.0,0.0,0.0
22.21,1111.0,0.0,-1510.1081530722256,50.0,0.0,0.0
22.22,1111.5,0.0,-1510.1067840459948,50.0,0.0,0.0
22.23,1112.0,0.0,-1510.1054150197642,50.0,0.0,0.0
22.240000000000002,1112.5,0.0,-1510.1040459935334,50.0,0.0,0.0
22.25,1113.0,0.0,-1510.1026769673026,50.0,0.0,0.0
22.26,1113.5,0.0,-1510.101307941072,50.0,0.0,0.0
22.27,1114.0,0.0,-1510.0999389148415,50.0,0.0,0.0
22.28,1114.5,0.0,-1510.0985698886107,50.0,0.0,0.0
22.29,1115.0,0.0,-1510.0972008623799,50.0,0.0,0.0
22.3,1115.5,0.0,-1510.0958318361493,50.0,0.0,0.0
22.31,1116.0,0.0,-1510.0944628099185,50.0,0.0,0.0
22.32,1116.5,0.0,-1510.093093783688,50.0,0.0,0.0
22.330000000000002,1117.0,0.0,-1510.091724757457,50.0,0.0,0.0
22.34,1117.5,0.0,-1510.0903557312265,50.0,0.0,0.0
22.35,1118.0,0.0,-1510.0889867049957,50.0,0.0,0.0
22.36,1118.5,0.0,-1510.0876176787651,50.0,0.0,0.0
22.37,1119.0,0.0,-1510.0862486525343,50.0,0.0,0.0
22.38,1119.5,0.0,-1510.0848796263035,50.0,0.0,0.0
22.39,1120.0,0.0,-1510.083510600073,50.0,0.0,0.0
22.400000000000002,1120.5,0.0,-1510.0821415738421,50.0,0.0,0.0
22.41,1121.0,0.0,-1510.0807725476116,50.0,0.0,0.0
22.42,1121.5,0.0,-1510.0794035213808,50.0,0.0,0.0
22.43,1122.0,0.0,-1510.0780344951502,50.0,0.0,0.0
22.44,1122.5,0.0,-1510.0766654689194,50.0,0.0,0.0
22.45,1123.0,0.0,-1510.0752964426888,50.0,0.0,0.0
22.46,1123.5,0.0,-1510.073927416458,50.0,0.0,0.0
22.47,1124.0,0.0,-1510.0725583902272,50.0,0.0,0.0
22.48,1124.5,0.0,-1510.0711893639966,50.0,0.0,0.0
22.490000000000002,1125.0,0.0,-1510.0698203377658,50.0,0.0,0.0
22.5,1125.5,0.0,-1510.0684513115352,50.0,0.0,0.0
22.51,1126.0,0.0,-1510.0670822853044,50.0,0.0,0.0
22.52,1126.5,0.0,-1510.0657132590738,50.0,0.0,0.0
22.53,1127.0,0.0,-1510.064344232843,50.0,0.0,0.0
22.54,1127.5,0.0,-1510.0629752066125,50.0,0.0,0.0
22.55,1128.0,0.0,-1510.0616061803817,50.0,0.0,0.0
22.56,1128.5,0.0,-1510.0602371541509,50.0,0.0,0.0
22.57,1129.0,0.0,-1510.0588681279203,50.0,0.0,0.0
22.580000000000002,1129.5,0.0,-1510.0574991016895,50.0,0.0,0.0
22.59,1130.0,0.0,-1510.056130075459,50.0,0.0,0.0
22.6,1130.5,0.0,-1510.054761049228,50.0,0.0,0.0
22.61,1131.0,0.0,-1510.0533920229975,50.0,0.0,0.0
22.62,1131.5,0.0,-1510.0520229967667,50.0,0.0,0.0
22.63,1132.0,0.0,-1510.0506539705361,50.0,0.0,0.0
22.64,1132.5,0.0,-1510.0492849443053,50.0,0.0,0.0
22.650000000000002,1133.0,0.0,-1510.0479159180745,50.0,0.0,0.0
22.66,1133.5,0.0,-1510.046546891844,50.0,0.0,0.0
22.67,1134.0,0.0,-1510.0451778656131,50.0,0.0,0.0
22.68,1134.5,0.0,-1510.0438088393826,50.0,0.0,0.0
22.69,1135.0,0.0,-1510.0424398131518,50.0,0.0,0.0
22.7,1135.5,0.0,-1510.0410707869212,50.0,0.0,0.0
22.71,1136.0,0.0,-1510.0397017606904,50.0,0.0,0.0
22.72,1136.5,0.0,-1510.0383327344598,50.0,0.0,0.0
22.73,1137.0,0.0,-1510.036963708229,50.0,0.0,0.0
22.740000000000002,1137.5,0.0,-1510.0355946819982,50.0,0.0,0.0
22.75,1138.0,0.0,-1510.0342256557676,50.0,0.0,0.0
22.76,1138.5,0.0,-1510.0328566295368,50.0,0.0,0.0
22.77,1139.0,0.0,-1510.0314876033062,50.0,0.0,0.0
22.78,1139.5,0.0,-1510.0301185770754,50.0,0.0,0.0
22.79,1140.0,0.0,-1510.0287495508449,50.0,0.0,0.0
22.8,1140.5,0.0,-1510.027380524614,50.0,0.0,0.0
22.81,1141.0,0.0,-1510.0260114983835,50.0,0.0,0.0
22.82,1141.5,0.0,-1510.0246424721527,50.0,0.0,0.0
22.830000000000002,1142.0,0.0,-1510.0232734459219,50.0,0.0,0.0
22.84,1142.5,0.0,-1510.0219044196913,50.0,0.0,0.0
22.85,1143.0,0.0,-1510.0205353934605,50.0,0.0,0.0
22.86,1143.5,0.0,-1510.01916636723,50.0,0.0,0.0
22.87,1144.0,0.0,-1510.017797340999,50.0,0.0,0.0
22.88,1144.5,0.0,-1510.0164283147685,50.0,0.0,0.0
22.89,1145.0,0.0,-1510.0150592885377,50.0,0.0,0.0
22.900000000000002,1145.5,0.0,-1510.0136902623071,50.0,0.0,0.0
22.91,1146.0,0.0,-1510.0123212360763,50.0,0.0,0.0
22.92,1146.5,0.0,-1510.0109522098455,50.0,0.0,0.0
22.93,1147.0,0.0,-1510.009583183615,50.0,0.0,0.0
22.94,1147.5,0.0,-1510.0082141573841,50.0,0.0,0.0
22.95,1148.0,0.0,-1510.0068451311536,50.0,0.0,0.0
22.96,1148.5,0.0,-1510.0054761049228,50.0,0.0,0.0
22.97,1149.0,0.0,-1510.0041070786922,50.0,0.0,0.0
22.98,1149.5,0.0,-1510.0027380524614,50.0,0.0,0.0
22.990000000000002,1150.0,0.0,-1510.0013690262308,50.0,0.0,0.0
23.0,1150.5,0.0,-1510.0,50.0,0.0,0.0
23.01,1151.0,0.0,-1510.0,50.0,0.0,0.0
23.02,1151.5,0.0,-1510.0,50.0,0.0,0.0
23.03,1152.0,0.0,-1510.0,50.0,0.0,0.0
23.04,1152.5,0.0,-1510.0,50.0,0.0,0.0
23.05,1153.0,0.0,-1510.0,50.0,0.0,0.0
23.06,1153.5,0.0,-1510.0,50.0,0.0,0.0
23.07,1154.0,0.0,-1510.0,50.0,0.0,0.0
23.080000000000002,1154.5,0.0,-1510.0,50.0,0.0,0.0
23.09,1155.0,0.0,-1510.0,50.0,0.0,0.0
23.1,1155.5,0.0,-1510.0,50.0,0.0,0.0
23.11,1156.0,0.0,-1510.0,50.0,0.0,0.0
23.12,1156.5,0.0,-1510.0,50.0,0.0,0.0
23.13,1157.0,0.0,-1510.0,50.0,0.0,0.0
23.14,1157.5,0.0,-1510.0,50.0,0.0,0.0
23.150000000000002,1158.0,0.0,-1510.0,50.0,0.0,0.0
23.16,1158.5,0.0,-1510.0,50.0,0.0,0.0
23.17,1159.0,0.0,-1510.0,50.0,0.0,0.0
23.18,1159.5,0.0,-1510.0,50.0,0.0,0.0
23.19,1160.0,0.0,-1510.0,50.0,0.0,0.0
23.2,1160.5,0.0,-1510.0,50.0,0.0,0.0
23.21,1161.0,0.0,-1510.0,50.0,0.0,0.0
23.22,1161.5,0.0,-1510.0,50.0,0.0,0.0
23.23,1162.0,0.0,-1510.0,50.0,0.0,0.0
23.240000000000002,1162.5,0.0,-1510.0,50.0,0.0,0.0
23.25,1163.0,0.0,-1510.0,50.0,0.0,0.0
23.26,1163.5,0.0,-1510.0,50.0,0.0,0.0
23.27,1164.0,0.0,-1510.0,50.0,0.0,0.0
23.28,1164.5,0.0,-1510.0,50.0,0.0,0.0
23.29,1165.0,0.0,-1510.0,50.0,0.0,0.0
23.3,1165.5,0.0,-1510.0,50.0,0.0,0.0
23.31,1166.0,0.0,-1510.0,50.0,0.0,0.0
23.32,1166.5,0.0,-1510.0,50.0,0.0,0.0
23.330000000000002,1167.0,0.0,-1510.0,50.0,0.0,0.0
23.34,1167.5,0.0,-1510.0,50.0,0.0,0.0
23.35,1168.0,0.0,-1510.0,50.0,0.0,0.0
23.36,1168.5,0.0,-1510.0,50.0,0.0,0.0
23.37,1169.0,0.0,-1510.0,50.0,0.0,0.0
23.38,1169.5,0.0,-1510.0,50.0,0.0,0.0
23.39,1170.0,0.0,-1510.0,50.0,0.0,0.0
23.400000000000002,1170.5,0.0,-1510.0,50.0,0.0,0.0
23.41,1171.0,0.0,-1510.0,50.0,0.0,0.0
23.42,1171.5,0.0,-1510.0,50.0,0.0,0.0
23.43,1172.0,0.0,-1510.0,50.0,0.0,0.0
23.44,1172.5,0.0,-1510.0,50.0,0.0,0.0
23.45,1173.0,0.0,-1510.0,50.0,0.0,0.0
23.46,1173.5,0.0,-1510.0,50.0,0.0,0.0
23.47,1174.0,0.0,-1510.0,50.0,0.0,0.0
23.48,1174.5,0.0,-1510.0,50.0,0.0,0.0
23.490000000000002,1175.0,0.0,-1510.0,50.0,0.0,0.0
23.5,1175.5,0.0,-1510.0,50.0,0.0,0.0
23.51,1176.0,0.0,-1510.0,50.0,0.0,0.0
23.52,1176.5,0.0,-1510.0,50.0,0.0,0.0
23.53,1177.0,0.0,-1510.0,50.0,0.0,0.0
23.54,1177.5,0.0,-1510.0,50.0,0.0,0.0
23.55,1178.0,0.0,-1510.0,50.0,0.0,0.0
