timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,true_acc_x,true_acc_y,true_acc_z,true_gyro_x,true_gyro_y,true_gyro_z,bias_acc_x,bias_acc_y,bias_acc_z,bias_gyro_x,bias_gyro_y,bias_gyro_z
28.9,0.133645,-0.29377,9.91215,-0.00343257,-0.00674941,0.100663,0.12419,-0.289514,9.90917,-0.00495188,-0.00754917,0.100051,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
29,0.127918,-0.307181,9.91427,-0.00337785,-0.00838705,0.100073,0.118796,-0.301872,9.91282,-0.00454582,-0.00708135,0.0999023,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
29.1,0.133192,-0.300328,9.92325,-0.00327777,-0.00731815,0.0997384,0.124101,-0.295677,9.92059,-0.0043084,-0.00682195,0.0999591,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
29.2,0.119732,-0.303734,9.90162,-0.00389102,-0.00688346,0.0998291,0.109539,-0.300557,9.8999,-0.00423691,-0.00651564,0.100044,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
29.3,0.113396,-0.295753,9.915,-0.00163174,-0.00566765,0.102202,0.104685,-0.291042,9.91182,-0.00393029,-0.00633041,0.100029,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
29.4,0.11253,-0.298297,9.91441,-0.00400992,-0.0056561,0.101367,0.103049,-0.293002,9.91076,-0.00395688,-0.00598072,0.0999055,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
29.5,0.110413,-0.299994,9.90994,-0.00429975,-0.00571411,0.1009,0.0996899,-0.292881,9.90733,-0.00369363,-0.00572002,0.0999295,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
29.6,0.09903,-0.305205,9.91182,-0.00316681,-0.00573941,0.10077,0.0876356,-0.299379,9.90954,-0.00349201,-0.00559406,0.0999504,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
29.7,0.0971247,-0.305136,9.9146,-0.00293359,-0.00533081,0.0998466,0.0863262,-0.299914,9.9125,-0.00329854,-0.0052245,0.0998205,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
29.8,0.0838876,-0.301393,9.91154,-0.00392002,-0.0051775,0.0990843,0.0745324,-0.295205,9.91026,-0.00320842,-0.00485387,0.0999703,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
29.9,0.0856685,-0.303149,9.91394,-0.00262317,-0.00452223,0.101313,0.075897,-0.297564,9.91026,-0.0029153,-0.00444927,0.0999797,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
30,0.0723849,-0.306995,9.92035,-0.000601942,-0.00481064,0.101117,0.0627215,-0.301466,9.91801,-0.00293449,-0.0042092,0.100138,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
30.1,0.0781604,-0.295762,9.91328,-0.000444079,-0.0052264,0.100839,0.0676925,-0.291979,9.90996,-0.00247491,-0.00419268,0.100036,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
30.2,0.0617535,-0.302138,9.91182,-0.00336459,-0.00494131,0.0993152,0.0519085,-0.298079,9.90992,-0.00248026,-0.00352496,0.100019,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
30.3,0.0628713,-0.30483,9.91509,-0.00357125,-0.00495788,0.101074,0.0544901,-0.299846,9.91443,-0.00225177,-0.0033496,0.0998797,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
30.4,0.0621874,-0.304141,9.91066,-0.000181656,-0.00343441,0.100166,0.0522015,-0.297951,9.90955,-0.00216122,-0.0032424,0.0999881,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
30.5,0.047042,-0.314045,9.909,-0.00230235,-0.00228774,0.0995709,0.0390407,-0.308776,9.90852,-0.00181155,-0.00285891,0.0999187,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
30.6,0.0585616,-0.31853,9.92242,-0.0025722,-0.00124305,0.100832,0.047094,-0.312296,9.9207,-0.00164476,-0.00251477,0.0997681,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
30.7,0.04705,-0.303207,9.90977,-0.00163261,-0.00238377,0.1006,0.0361818,-0.297387,9.90838,-0.00150554,-0.00225078,0.100084,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
30.8,0.0389451,-0.306188,9.90192,-0.000681521,-0.00218602,0.101228,0.0290476,-0.300852,9.89997,-0.0011577,-0.0017963,0.100104,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
30.9,0.0365589,-0.29698,9.91367,0.000331224,-0.00169634,0.101099,0.0257022,-0.291945,9.91127,-0.00100035,-0.00156457,0.10017,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
31,0.0290229,-0.306076,9.91491,0.000747158,-0.00108555,0.099846,0.018384,-0.300958,9.91453,-0.000647391,-0.00123602,0.100064,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
31.1,0.0277598,-0.313967,9.91108,-0.000555429,-0.00127076,0.101071,0.0186789,-0.309675,9.90747,-0.000704354,-0.000903133,0.10001,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
31.2,0.0235576,-0.314442,9.91956,-0.000352051,-0.00102475,0.0994753,0.0143192,-0.309615,9.91652,-0.000414174,-0.000588298,0.09987,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
31.3,0.0229869,-0.311869,9.91075,0.00109263,0.000104746,0.0997009,0.0119429,-0.307558,9.9075,-0.00023843,-0.000389521,0.0999654,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
31.4,0.0121973,-0.312923,9.91832,0.000581449,-0.00110644,0.100058,0.0016286,-0.307448,9.91868,-0.000167213,-2.92947e-05,0.0999503,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
31.5,0.00700591,-0.30551,9.91023,-0.000600646,-1.29097e-06,0.0975127,-0.00433498,-0.300498,9.90799,0.000222706,0.000384947,0.0999294,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
31.6,-0.00497683,-0.303632,9.90583,-0.000716922,0.00153991,0.1019,-0.0152982,-0.299152,9.90434,0.000279137,0.000638832,0.100242,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
31.7,-0.000562186,-0.308257,9.92237,0.00165925,-0.0011451,0.0989717,-0.0104484,-0.303423,9.91997,0.000378407,0.000831077,0.0999568,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
31.8,0.00223464,-0.30288,9.90724,0.000421813,0.00118873,0.100964,-0.00679974,-0.298195,9.90471,0.000776317,0.00113441,0.100035,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
31.9,-0.0238831,-0.315669,9.90674,-0.000605679,0.000266064,0.0982537,-0.0362469,-0.310413,9.90612,0.000920076,0.00130863,0.0999504,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
32,-0.0172632,-0.297553,9.90469,0.00139645,0.000950595,0.0984292,-0.0264662,-0.294463,9.90213,0.00130427,0.0018057,0.100035,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
32.1,-0.0248759,-0.303525,9.90993,-0.000921698,5.54584e-05,0.10028,-0.0343272,-0.300155,9.90943,0.00142131,0.00200086,0.100005,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
32.2,-0.0250254,-0.302907,9.9159,0.00138231,0.00238494,0.100035,-0.0367102,-0.297547,9.91336,0.00151575,0.00258074,0.0998763,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
32.3,-0.0306477,-0.308096,9.91856,0.00165516,0.0017788,0.0991882,-0.0397369,-0.303316,9.91659,0.00187015,0.00264332,0.0999041,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
32.4,-0.0433737,-0.308666,9.91961,0.00221758,0.00145235,0.0998747,-0.0527199,-0.302625,9.9163,0.00203245,0.00287231,0.0999701,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
32.5,-0.048693,-0.308719,9.90973,0.000719109,0.00346301,0.100042,-0.0592504,-0.302653,9.90822,0.00222602,0.00324123,0.0998612,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
32.6,-0.0607762,-0.303893,9.89867,0.00298544,0.00464046,0.101418,-0.0700885,-0.297575,9.89579,0.00227637,0.0033906,0.100043,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
32.7,-0.0527193,-0.309941,9.90975,0.0026144,0.00315358,0.101948,-0.0639021,-0.304127,9.90824,0.00247777,0.00366419,0.100004,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
32.8,-0.0597415,-0.307248,9.89599,0.00445215,0.00336868,0.0980301,-0.0710314,-0.301719,9.89481,0.00255801,0.00393147,0.0999955,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
32.9,-0.0662364,-0.29885,9.90651,0.00377205,0.00381814,0.101755,-0.0769005,-0.294681,9.90469,0.00313424,0.00459887,0.100016,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
33,-0.0686888,-0.298319,9.91473,0.00331481,0.00571887,0.0985278,-0.0791173,-0.293723,9.91268,0.00313353,0.00476242,0.100111,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
33.1,-0.0750997,-0.307541,9.91309,0.00353905,0.00671663,0.0998582,-0.0860568,-0.303692,9.91487,0.00342678,0.00497844,0.0999616,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
33.2,-0.073201,-0.302493,9.92099,0.00319884,0.00275737,0.0999468,-0.0805658,-0.297418,9.91809,0.0034795,0.00514653,0.0999776,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
33.3,-0.0912868,-0.302368,9.91438,0.00358857,0.00694463,0.101297,-0.100602,-0.298586,9.91214,0.00351552,0.00564107,0.100083,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
33.4,-0.0916046,-0.298242,9.91306,0.00475953,0.00746676,0.0983465,-0.100876,-0.293732,9.91055,0.00376285,0.00580226,0.100055,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
33.5,-0.0945763,-0.307162,9.91458,0.00364219,0.00510317,0.101533,-0.104563,-0.300815,9.91338,0.00415988,0.00600414,0.0999812,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
33.6,-0.0957719,-0.295393,9.91897,0.00462432,0.0058913,0.100043,-0.105969,-0.290775,9.91696,0.0041867,0.00647471,0.100025,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
33.7,-0.100894,-0.292837,9.90535,0.00518452,0.00848075,0.100233,-0.109943,-0.289738,9.90243,0.00448641,0.00654467,0.100066,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
33.8,-0.107212,-0.297015,9.91081,0.00665841,0.00768354,0.0976674,-0.116689,-0.293405,9.90965,0.00451732,0.00712046,0.100127,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
33.9,-0.116098,-0.302849,9.91923,0.00617495,0.00658756,0.103051,-0.125696,-0.298379,9.91781,0.00488854,0.00730848,0.100045,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
34,-0.117191,-0.296628,9.91476,0.00370803,0.00648848,0.0996129,-0.128303,-0.289997,9.91476,0.00506374,0.00738053,0.099998,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
34.1,-0.13345,-0.302366,9.90745,0.00527859,0.00822987,0.101311,-0.142051,-0.298326,9.90551,0.00492294,0.00768679,0.100167,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
34.2,-0.135153,-0.29157,9.91048,0.00500234,0.00762136,0.0988674,-0.144296,-0.288772,9.90736,0.00524011,0.00825031,0.0997449,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
34.3,-0.134434,-0.300133,9.91732,0.00515636,0.00795724,0.0990709,-0.143432,-0.296559,9.91497,0.00560105,0.0084095,0.100062,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
34.4,-0.131497,-0.29274,9.90985,0.00541762,0.0069234,0.100723,-0.142908,-0.287171,9.90779,0.00550016,0.0086766,0.0998549,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
34.5,-0.135271,-0.283549,9.91276,0.00518314,0.00937799,0.10131,-0.146674,-0.278086,9.912,0.00579942,0.00893824,0.099947,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
34.6,-0.155236,-0.294511,9.92004,0.00638212,0.00892458,0.101422,-0.165841,-0.289346,9.91899,0.00576864,0.00900726,0.100079,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
34.7,-0.144157,-0.290492,9.90363,0.00742552,0.0103513,0.0996037,-0.156597,-0.284956,9.90333,0.00611009,0.0094799,0.100059,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
34.8,-0.162538,-0.287868,9.91907,0.00596011,0.00808457,0.100384,-0.173369,-0.284862,9.91734,0.00611494,0.00968868,0.100174,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
34.9,-0.159935,-0.287829,9.91624,0.00532515,0.00882235,0.101464,-0.169766,-0.283657,9.91624,0.00647404,0.00996298,0.100076,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
35,-0.159616,-0.285068,9.91015,0.00724046,0.0104173,0.0996986,-0.170775,-0.281521,9.90893,0.00650124,0.0103456,0.100103,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
35.1,-0.17065,-0.291874,9.91133,0.00816454,0.0115084,0.0982282,-0.181204,-0.287516,9.90653,0.00667378,0.0105982,0.100135,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
35.2,-0.165196,-0.284282,9.90811,0.00732741,0.0111276,0.0997036,-0.175268,-0.279621,9.90617,0.00692574,0.0106549,0.0999881,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
35.3,-0.183731,-0.278107,9.91683,0.00757186,0.0101019,0.100554,-0.194391,-0.273274,9.91391,0.00699448,0.010816,0.100119,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
35.4,-0.183858,-0.27836,9.91087,0.00712251,0.00890714,0.102111,-0.194123,-0.272708,9.90957,0.0072265,0.0113759,0.100092,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
35.5,-0.173468,-0.278454,9.90216,0.00943169,0.0115294,0.101122,-0.184287,-0.273824,9.90098,0.00733426,0.0114146,0.0998981,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
35.6,-0.186244,-0.279338,9.908,0.00873213,0.0115922,0.100095,-0.197333,-0.27204,9.90741,0.00735572,0.0118128,0.100021,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
35.7,-0.197408,-0.286087,9.9177,0.00859636,0.0116513,0.0987547,-0.207172,-0.281295,9.91663,0.0075923,0.0120086,0.100062,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
35.8,-0.198787,-0.286072,9.90969,0.00857517,0.0134124,0.100783,-0.208374,-0.280714,9.90882,0.00772818,0.0122164,0.09995,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
35.9,-0.206579,-0.276963,9.91287,0.00709339,0.0113591,0.100649,-0.213858,-0.271941,9.90971,0.00789326,0.0123397,0.0998518,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
36,-0.20131,-0.269399,9.91128,0.00805472,0.012736,0.101,-0.213323,-0.263119,9.91019,0.00798953,0.0126903,0.100154,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
36.1,-0.210416,-0.26842,9.90585,0.0085549,0.0125475,0.0996668,-0.219786,-0.263767,9.90446,0.00791141,0.0127198,0.0997839,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
36.2,-0.218756,-0.278909,9.91115,0.00880724,0.0133512,0.0988201,-0.22743,-0.275383,9.90964,0.00830307,0.0129625,0.0999648,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
36.3,-0.227002,-0.283771,9.91094,0.00756904,0.0132422,0.0984583,-0.236837,-0.276779,9.90781,0.00831683,0.0133158,0.100231,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
36.4,-0.228971,-0.267005,9.9034,0.0079393,0.0131127,0.101409,-0.238155,-0.261587,9.90126,0.00840447,0.0136209,0.0999729,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
36.5,-0.234461,-0.27967,9.91312,0.0094814,0.013618,0.100474,-0.24403,-0.274342,9.91107,0.00840886,0.0136793,0.0999854,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
36.6,-0.236691,-0.273855,9.91585,0.00980492,0.0147412,0.100152,-0.246676,-0.26791,9.91348,0.00853573,0.0140016,0.0999908,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
36.7,-0.244304,-0.26959,9.91303,0.00960869,0.0132404,0.099131,-0.255129,-0.263337,9.90989,0.00883619,0.0140931,0.0999627,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
36.8,-0.243706,-0.265342,9.91904,0.00771624,0.0125654,0.101468,-0.254288,-0.25977,9.91694,0.00902737,0.0143499,0.100101,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
36.9,-0.248011,-0.262689,9.91321,0.0100634,0.0135639,0.102064,-0.259489,-0.256744,9.91231,0.00877481,0.0146747,0.100078,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
37,-0.252534,-0.264372,9.89776,0.0101376,0.0151104,0.101054,-0.262323,-0.259528,9.89714,0.00899316,0.0150357,0.100053,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
37.1,-0.25692,-0.255912,9.90529,0.0102561,0.0149239,0.0993897,-0.265545,-0.252053,9.90359,0.00905786,0.0149479,0.0998759,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
37.2,-0.268691,-0.264177,9.91081,0.00850695,0.0162414,0.100184,-0.278545,-0.258039,9.90906,0.00922348,0.0152943,0.100273,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
37.3,-0.26356,-0.253843,9.91615,0.00799752,0.0151135,0.102013,-0.273173,-0.246978,9.91356,0.00924964,0.0154753,0.10008,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
37.4,-0.267632,-0.247607,9.90451,0.00896985,0.0143549,0.101364,-0.278101,-0.243495,9.90286,0.00920092,0.0157024,0.0999164,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
37.5,-0.272021,-0.254047,9.90895,0.00768929,0.0159166,0.0995668,-0.282265,-0.247112,9.90794,0.00934553,0.0159402,0.0999739,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
37.6,-0.293793,-0.256677,9.90889,0.00981042,0.0152084,0.0989762,-0.303175,-0.250435,9.90734,0.00950083,0.0160856,0.100041,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
37.7,-0.288372,-0.250766,9.91808,0.0101637,0.0165008,0.100824,-0.299067,-0.242869,9.9171,0.00948869,0.0162566,0.100146,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
37.8,-0.291181,-0.253131,9.91306,0.00933346,0.016379,0.100017,-0.301356,-0.24836,9.90933,0.00966425,0.0162154,0.100062,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
37.9,-0.293876,-0.240851,9.90318,0.010615,0.016981,0.100495,-0.302888,-0.235,9.8984,0.00963037,0.0166045,0.100037,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
38,-0.296653,-0.248014,9.9065,0.00971908,0.0170944,0.100508,-0.305182,-0.245004,9.90582,0.00967805,0.0166683,0.100092,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
38.1,-0.304678,-0.241029,9.90863,0.00950432,0.0189773,0.100678,-0.316147,-0.235061,9.90626,0.00973082,0.0168186,0.100093,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
38.2,-0.302628,-0.241133,9.89421,0.0104805,0.0164941,0.101228,-0.312783,-0.23678,9.89303,0.00986681,0.0169363,0.100008,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
38.3,-0.30364,-0.231913,9.90881,0.0116627,0.0155725,0.101204,-0.313855,-0.22486,9.90667,0.00982484,0.0171232,0.100218,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
38.4,-0.312572,-0.238239,9.90809,0.00999161,0.016512,0.100075,-0.323331,-0.233323,9.90592,0.00986806,0.0176221,0.0999927,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
38.5,-0.312785,-0.229166,9.912,0.00950097,0.0182645,0.101102,-0.322447,-0.223633,9.91065,0.00998137,0.0173487,0.099921,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
38.6,-0.311319,-0.230507,9.90962,0.00966134,0.0189665,0.101031,-0.321369,-0.223285,9.90697,0.00989226,0.0174272,0.100144,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
38.7,-0.325326,-0.229941,9.89895,0.010193,0.018526,0.100762,-0.334323,-0.225475,9.89604,0.00995039,0.0176303,0.100045,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
38.8,-0.324168,-0.220453,9.90512,0.00880228,0.0187138,0.100308,-0.332456,-0.215662,9.90289,0.0100739,0.0176828,0.0999907,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
38.9,-0.333571,-0.221392,9.90098,0.0112221,0.0170354,0.101857,-0.343476,-0.218241,9.89902,0.0100975,0.0179021,0.100085,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
39,-0.328238,-0.228409,9.90937,0.010224,0.0181533,0.100408,-0.337862,-0.225124,9.9069,0.0100261,0.0179475,0.100012,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
39.1,-0.325661,-0.208525,9.90184,0.00972685,0.0192496,0.0996203,-0.336264,-0.202984,9.90024,0.010144,0.0181805,0.100084,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
39.2,-0.335664,-0.219709,9.89967,0.0102801,0.0174766,0.10082,-0.344966,-0.213353,9.8966,0.0100628,0.0184546,0.100189,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
39.3,-0.349458,-0.211705,9.90391,0.0101567,0.0169974,0.099554,-0.357611,-0.208701,9.90307,0.010104,0.0185197,0.0999822,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
39.4,-0.35267,-0.223801,9.90095,0.0115073,0.0193715,0.0978234,-0.363278,-0.218712,9.89985,0.010122,0.0187545,0.100089,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
39.5,-0.357094,-0.214245,9.90517,0.00974871,0.0166661,0.0987422,-0.366765,-0.209717,9.90111,0.00996784,0.018551,0.100154,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
39.6,-0.352082,-0.209127,9.90294,0.00972478,0.0205483,0.0999001,-0.362514,-0.203093,9.90153,0.00985532,0.0189309,0.100031,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
39.7,-0.357703,-0.220608,9.8976,0.0113871,0.0202136,0.0990081,-0.367158,-0.216055,9.89693,0.010218,0.0188842,0.100187,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
39.8,-0.360073,-0.203525,9.90483,0.0107175,0.0187401,0.0983305,-0.372156,-0.198755,9.90229,0.0100305,0.0190012,0.0999552,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
39.9,-0.37375,-0.204287,9.89417,0.0118249,0.0217316,0.0985083,-0.38202,-0.199845,9.89328,0.0101316,0.0192123,0.0999242,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
40,-0.368731,-0.204232,9.90137,0.00941679,0.0202943,0.10127,-0.37903,-0.200112,9.89986,0.00996097,0.0191812,0.0999959,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
40.1,-0.376925,-0.208655,9.90996,0.010094,0.0200387,0.100265,-0.386412,-0.202766,9.90757,0.00983385,0.0191399,0.0999552,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
40.2,-0.362773,-0.209977,9.89894,0.0102036,0.0180274,0.101049,-0.372875,-0.204574,9.89897,0.0098417,0.0194271,0.100088,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
40.3,-0.379513,-0.204886,9.89785,0.0120869,0.0196299,0.100404,-0.389973,-0.200277,9.89593,0.00980745,0.0193256,0.100065,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
40.4,-0.383838,-0.193231,9.8949,0.0112315,0.0202568,0.101037,-0.393471,-0.187393,9.89357,0.00992262,0.0193695,0.0999575,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
40.5,-0.382597,-0.185183,9.90299,0.0115145,0.0200059,0.101813,-0.393359,-0.180802,9.89995,0.00975254,0.0196595,0.100069,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
40.6,-0.381931,-0.199332,9.90089,0.00992078,0.020648,0.1002,-0.391884,-0.192938,9.89873,0.00951743,0.0195587,0.100072,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
40.7,-0.387621,-0.195007,9.90467,0.00918177,0.0181315,0.0993428,-0.39713,-0.188118,9.90224,0.00953846,0.0196221,0.0999882,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
40.8,-0.39627,-0.18432,9.88675,0.00881445,0.0202541,0.0989228,-0.406939,-0.178772,9.88509,0.00933912,0.0196738,0.100091,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
40.9,-0.399567,-0.185784,9.90506,0.0105378,0.0192739,0.101365,-0.409227,-0.179998,9.90303,0.00939917,0.0197567,0.0998765,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
41,-0.393014,-0.18397,9.90767,0.00893487,0.0203101,0.101638,-0.403873,-0.178708,9.90551,0.00938483,0.0198077,0.0998712,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
41.1,-0.399695,-0.174631,9.89462,0.0110744,0.0208346,0.100357,-0.411816,-0.168912,9.89419,0.00932515,0.019891,0.0999298,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
41.2,-0.398663,-0.171015,9.89661,0.00891183,0.0211037,0.0994302,-0.407958,-0.165153,9.89329,0.00911549,0.019936,0.100029,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
41.3,-0.410233,-0.183661,9.89791,0.00940091,0.0191897,0.100511,-0.418827,-0.177027,9.89589,0.0091309,0.0198808,0.0998759,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
41.4,-0.41736,-0.172494,9.89728,0.00976689,0.0196237,0.101188,-0.427674,-0.16865,9.89452,0.0090885,0.0200151,0.100029,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
41.5,-0.416809,-0.163315,9.90872,0.0112815,0.0180997,0.101077,-0.426446,-0.159057,9.90733,0.0089543,0.0199533,0.0998717,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
41.6,-0.418391,-0.166931,9.89501,0.0090682,0.0206525,0.0994329,-0.42802,-0.162186,9.8933,0.00887016,0.0199249,0.100054,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
41.7,-0.417268,-0.170396,9.89724,0.00760664,0.0201519,0.0991313,-0.42676,-0.166052,9.89503,0.0087168,0.0199486,0.0999193,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
41.8,-0.417773,-0.153505,9.89549,0.00757802,0.0190462,0.101548,-0.427701,-0.149022,9.89471,0.00861689,0.0200217,0.10008,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
41.9,-0.423839,-0.151067,9.90205,0.0104183,0.0203685,0.0984823,-0.43578,-0.14525,9.89968,0.00845421,0.01982,0.100079,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
42,-0.426626,-0.154484,9.9008,0.00999743,0.0194775,0.0998477,-0.436573,-0.149802,9.89817,0.00861473,0.0199748,0.0999078,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
42.1,-0.416307,-0.151607,9.89709,0.00634023,0.0210782,0.0991029,-0.427673,-0.146139,9.89597,0.0083504,0.0201582,0.0997927,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
42.2,-0.426406,-0.152579,9.90396,0.00827173,0.0213846,0.100032,-0.436863,-0.147048,9.90203,0.00837083,0.0198222,0.0998287,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
42.3,-0.432134,-0.151767,9.89431,0.00764487,0.0192964,0.0995072,-0.441323,-0.146764,9.89329,0.00828741,0.0199683,0.0999014,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
